,handle,user_rating,skill_strings,skill_math,skill_implementation,skill_data structures,skill_dp,skill_constructive algorithms,skill_graphs,skill_geometry,contest_id,problem_index,problem_name,rating,is_strings,is_math,is_implementation,is_data structures,is_dp,is_constructive algorithms,is_graphs,is_geometry,is_solved
117,Siberian,2230,0.018118867658304057,0.05368296702562826,0.22260874709611467,0.18614091436749272,0.19030368466855013,0.052425474887951864,0.19947994583631465,0.07723939845963645,1208,F,Bits And Pieces,2600,0,0,0,0,1,0,0,0,0
118,Siberian,2230,0.018118867658304057,0.05368296702562826,0.22260874709611467,0.18614091436749272,0.19030368466855013,0.052425474887951864,0.19947994583631465,0.07723939845963645,1208,G,Polygons,2700,0,1,0,0,0,0,0,0,0
119,Siberian,2230,0.018118867658304057,0.05368296702562826,0.22260874709611467,0.18614091436749272,0.19030368466855013,0.052425474887951864,0.19947994583631465,0.07723939845963645,1208,H,Red Blue Tree,3500,0,0,1,1,0,0,0,0,0
120,Nots0fast,2145,0.05335797680286519,0.15853181717855813,0.13150979613498534,0.24048212145731007,0.16776010117094317,0.08573959040619654,0.10998201035042929,0.052636586498714194,1208,A,XORinacci,900,0,1,0,0,0,0,0,0,1
121,Nots0fast,2145,0.05335797680286519,0.15853181717855813,0.13150979613498534,0.24048212145731007,0.16776010117094317,0.08573959040619654,0.10998201035042929,0.052636586498714194,1208,B,Uniqueness,1500,0,0,1,0,0,0,0,0,1
122,Nots0fast,2145,0.05335797680286519,0.15853181717855813,0.13150979613498534,0.24048212145731007,0.16776010117094317,0.08573959040619654,0.10998201035042929,0.052636586498714194,1208,C,Magic Grid,1800,0,0,0,0,0,1,0,0,0
123,Nots0fast,2145,0.05335797680286519,0.15853181717855813,0.13150979613498534,0.24048212145731007,0.16776010117094317,0.08573959040619654,0.10998201035042929,0.052636586498714194,1208,D,Restore Permutation,1900,0,0,1,1,0,0,0,0,1
124,Nots0fast,2145,0.05335797680286519,0.15853181717855813,0.13150979613498534,0.24048212145731007,0.16776010117094317,0.08573959040619654,0.10998201035042929,0.052636586498714194,1208,E,Let Them Slide,2200,0,0,1,1,0,0,0,0,1
125,Nots0fast,2145,0.05335797680286519,0.15853181717855813,0.13150979613498534,0.24048212145731007,0.16776010117094317,0.08573959040619654,0.10998201035042929,0.052636586498714194,1208,F,Bits And Pieces,2600,0,0,0,0,1,0,0,0,0
126,Nots0fast,2145,0.05335797680286519,0.15853181717855813,0.13150979613498534,0.24048212145731007,0.16776010117094317,0.08573959040619654,0.10998201035042929,0.052636586498714194,1208,G,Polygons,2700,0,1,0,0,0,0,0,0,0
127,Nots0fast,2145,0.05335797680286519,0.15853181717855813,0.13150979613498534,0.24048212145731007,0.16776010117094317,0.08573959040619654,0.10998201035042929,0.052636586498714194,1208,H,Red Blue Tree,3500,0,0,1,1,0,0,0,0,0
128,noob77777,1919,0.03927947746030155,0.1590144391340398,0.1173653371161463,0.20917580098674882,0.2446100114009869,0.08330863811054097,0.1264522820682326,0.020794013723007935,1208,A,XORinacci,900,0,1,0,0,0,0,0,0,1
129,noob77777,1919,0.03927947746030155,0.1590144391340398,0.1173653371161463,0.20917580098674882,0.2446100114009869,0.08330863811054097,0.1264522820682326,0.020794013723007935,1208,B,Uniqueness,1500,0,0,1,0,0,0,0,0,1
130,noob77777,1919,0.03927947746030155,0.1590144391340398,0.1173653371161463,0.20917580098674882,0.2446100114009869,0.08330863811054097,0.1264522820682326,0.020794013723007935,1208,C,Magic Grid,1800,0,0,0,0,0,1,0,0,1
131,noob77777,1919,0.03927947746030155,0.1590144391340398,0.1173653371161463,0.20917580098674882,0.2446100114009869,0.08330863811054097,0.1264522820682326,0.020794013723007935,1208,D,Restore Permutation,1900,0,0,1,1,0,0,0,0,1
132,noob77777,1919,0.03927947746030155,0.1590144391340398,0.1173653371161463,0.20917580098674882,0.2446100114009869,0.08330863811054097,0.1264522820682326,0.020794013723007935,1208,E,Let Them Slide,2200,0,0,1,1,0,0,0,0,0
133,noob77777,1919,0.03927947746030155,0.1590144391340398,0.1173653371161463,0.20917580098674882,0.2446100114009869,0.08330863811054097,0.1264522820682326,0.020794013723007935,1208,F,Bits And Pieces,2600,0,0,0,0,1,0,0,0,0
134,noob77777,1919,0.03927947746030155,0.1590144391340398,0.1173653371161463,0.20917580098674882,0.2446100114009869,0.08330863811054097,0.1264522820682326,0.020794013723007935,1208,G,Polygons,2700,0,1,0,0,0,0,0,0,0
135,noob77777,1919,0.03927947746030155,0.1590144391340398,0.1173653371161463,0.20917580098674882,0.2446100114009869,0.08330863811054097,0.1264522820682326,0.020794013723007935,1208,H,Red Blue Tree,3500,0,0,1,1,0,0,0,0,0
136,hamburgerwjx,2137,0.04751318095486881,0.18641800017501498,0.09207932399447712,0.16137139720452648,0.2014753778571856,0.20526455819112432,0.0900933999453839,0.015784761677418,1208,A,XORinacci,900,0,1,0,0,0,0,0,0,1
137,hamburgerwjx,2137,0.04751318095486881,0.18641800017501498,0.09207932399447712,0.16137139720452648,0.2014753778571856,0.20526455819112432,0.0900933999453839,0.015784761677418,1208,B,Uniqueness,1500,0,0,1,0,0,0,0,0,1
138,hamburgerwjx,2137,0.04751318095486881,0.18641800017501498,0.09207932399447712,0.16137139720452648,0.2014753778571856,0.20526455819112432,0.0900933999453839,0.015784761677418,1208,C,Magic Grid,1800,0,0,0,0,0,1,0,0,1
139,hamburgerwjx,2137,0.04751318095486881,0.18641800017501498,0.09207932399447712,0.16137139720452648,0.2014753778571856,0.20526455819112432,0.0900933999453839,0.015784761677418,1208,D,Restore Permutation,1900,0,0,1,1,0,0,0,0,0
140,hamburgerwjx,2137,0.04751318095486881,0.18641800017501498,0.09207932399447712,0.16137139720452648,0.2014753778571856,0.20526455819112432,0.0900933999453839,0.015784761677418,1208,E,Let Them Slide,2200,0,0,1,1,0,0,0,0,1
141,hamburgerwjx,2137,0.04751318095486881,0.18641800017501498,0.09207932399447712,0.16137139720452648,0.2014753778571856,0.20526455819112432,0.0900933999453839,0.015784761677418,1208,F,Bits And Pieces,2600,0,0,0,0,1,0,0,0,0
142,hamburgerwjx,2137,0.04751318095486881,0.18641800017501498,0.09207932399447712,0.16137139720452648,0.2014753778571856,0.20526455819112432,0.0900933999453839,0.015784761677418,1208,G,Polygons,2700,0,1,0,0,0,0,0,0,0
143,hamburgerwjx,2137,0.04751318095486881,0.18641800017501498,0.09207932399447712,0.16137139720452648,0.2014753778571856,0.20526455819112432,0.0900933999453839,0.015784761677418,1208,H,Red Blue Tree,3500,0,0,1,1,0,0,0,0,0
144,amystar101,1705,0.05052696630335451,0.1655612980353316,0.1825416176112128,0.14267620959667984,0.22588592119671108,0.11210580496200338,0.105106442984489,0.015595739310221936,1208,A,XORinacci,900,0,1,0,0,0,0,0,0,1
145,amystar101,1705,0.05052696630335451,0.1655612980353316,0.1825416176112128,0.14267620959667984,0.22588592119671108,0.11210580496200338,0.105106442984489,0.015595739310221936,1208,B,Uniqueness,1500,0,0,1,0,0,0,0,0,1
146,amystar101,1705,0.05052696630335451,0.1655612980353316,0.1825416176112128,0.14267620959667984,0.22588592119671108,0.11210580496200338,0.105106442984489,0.015595739310221936,1208,C,Magic Grid,1800,0,0,0,0,0,1,0,0,1
147,amystar101,1705,0.05052696630335451,0.1655612980353316,0.1825416176112128,0.14267620959667984,0.22588592119671108,0.11210580496200338,0.105106442984489,0.015595739310221936,1208,D,Restore Permutation,1900,0,0,1,1,0,0,0,0,1
148,amystar101,1705,0.05052696630335451,0.1655612980353316,0.1825416176112128,0.14267620959667984,0.22588592119671108,0.11210580496200338,0.105106442984489,0.015595739310221936,1208,E,Let Them Slide,2200,0,0,1,1,0,0,0,0,0
149,amystar101,1705,0.05052696630335451,0.1655612980353316,0.1825416176112128,0.14267620959667984,0.22588592119671108,0.11210580496200338,0.105106442984489,0.015595739310221936,1208,F,Bits And Pieces,2600,0,0,0,0,1,0,0,0,0
150,amystar101,1705,0.05052696630335451,0.1655612980353316,0.1825416176112128,0.14267620959667984,0.22588592119671108,0.11210580496200338,0.105106442984489,0.015595739310221936,1208,G,Polygons,2700,0,1,0,0,0,0,0,0,0
151,amystar101,1705,0.05052696630335451,0.1655612980353316,0.1825416176112128,0.14267620959667984,0.22588592119671108,0.11210580496200338,0.105106442984489,0.015595739310221936,1208,H,Red Blue Tree,3500,0,0,1,1,0,0,0,0,0
152,vladmart,2074,0.06316489057345118,0.18279860098521242,0.2110568377594249,0.13637689415706944,0.17343880999729797,0.11313522425330289,0.08362000752718966,0.03640873474705921,1208,A,XORinacci,900,0,1,0,0,0,0,0,0,1
153,vladmart,2074,0.06316489057345118,0.18279860098521242,0.2110568377594249,0.13637689415706944,0.17343880999729797,0.11313522425330289,0.08362000752718966,0.03640873474705921,1208,B,Uniqueness,1500,0,0,1,0,0,0,0,0,1
154,vladmart,2074,0.06316489057345118,0.18279860098521242,0.2110568377594249,0.13637689415706944,0.17343880999729797,0.11313522425330289,0.08362000752718966,0.03640873474705921,1208,C,Magic Grid,1800,0,0,0,0,0,1,0,0,1
155,vladmart,2074,0.06316489057345118,0.18279860098521242,0.2110568377594249,0.13637689415706944,0.17343880999729797,0.11313522425330289,0.08362000752718966,0.03640873474705921,1208,D,Restore Permutation,1900,0,0,1,1,0,0,0,0,1
156,vladmart,2074,0.06316489057345118,0.18279860098521242,0.2110568377594249,0.13637689415706944,0.17343880999729797,0.11313522425330289,0.08362000752718966,0.03640873474705921,1208,E,Let Them Slide,2200,0,0,1,1,0,0,0,0,0
157,vladmart,2074,0.06316489057345118,0.18279860098521242,0.2110568377594249,0.13637689415706944,0.17343880999729797,0.11313522425330289,0.08362000752718966,0.03640873474705921,1208,F,Bits And Pieces,2600,0,0,0,0,1,0,0,0,0
158,vladmart,2074,0.06316489057345118,0.18279860098521242,0.2110568377594249,0.13637689415706944,0.17343880999729797,0.11313522425330289,0.08362000752718966,0.03640873474705921,1208,G,Polygons,2700,0,1,0,0,0,0,0,0,0
159,vladmart,2074,0.06316489057345118,0.18279860098521242,0.2110568377594249,0.13637689415706944,0.17343880999729797,0.11313522425330289,0.08362000752718966,0.03640873474705921,1208,H,Red Blue Tree,3500,0,0,1,1,0,0,0,0,0
160,Mjgonzales,2039,0.06967171947741174,0.1423272298938488,0.1275697892349353,0.228452092461888,0.20632735401633429,0.0986376020980101,0.10437965484580518,0.022634557971749975,1208,A,XORinacci,900,0,1,0,0,0,0,0,0,1
161,Mjgonzales,2039,0.06967171947741174,0.1423272298938488,0.1275697892349353,0.228452092461888,0.20632735401633429,0.0986376020980101,0.10437965484580518,0.022634557971749975,1208,B,Uniqueness,1500,0,0,1,0,0,0,0,0,1
162,Mjgonzales,2039,0.06967171947741174,0.1423272298938488,0.1275697892349353,0.228452092461888,0.20632735401633429,0.0986376020980101,0.10437965484580518,0.022634557971749975,1208,C,Magic Grid,1800,0,0,0,0,0,1,0,0,1
163,Mjgonzales,2039,0.06967171947741174,0.1423272298938488,0.1275697892349353,0.228452092461888,0.20632735401633429,0.0986376020980101,0.10437965484580518,0.022634557971749975,1208,D,Restore Permutation,1900,0,0,1,1,0,0,0,0,1
164,Mjgonzales,2039,0.06967171947741174,0.1423272298938488,0.1275697892349353,0.228452092461888,0.20632735401633429,0.0986376020980101,0.10437965484580518,0.022634557971749975,1208,E,Let Them Slide,2200,0,0,1,1,0,0,0,0,0
165,Mjgonzales,2039,0.06967171947741174,0.1423272298938488,0.1275697892349353,0.228452092461888,0.20632735401633429,0.0986376020980101,0.10437965484580518,0.022634557971749975,1208,F,Bits And Pieces,2600,0,0,0,0,1,0,0,0,0
166,Mjgonzales,2039,0.06967171947741174,0.1423272298938488,0.1275697892349353,0.228452092461888,0.20632735401633429,0.0986376020980101,0.10437965484580518,0.022634557971749975,1208,G,Polygons,2700,0,1,0,0,0,0,0,0,0
167,Mjgonzales,2039,0.06967171947741174,0.1423272298938488,0.1275697892349353,0.228452092461888,0.20632735401633429,0.0986376020980101,0.10437965484580518,0.022634557971749975,1208,H,Red Blue Tree,3500,0,0,1,1,0,0,0,0,0
168,AryaKnight,1737,0.02883991089563317,0.1726519029768001,0.08175372035707783,0.22750900836582783,0.2104099527636964,0.12246781675735291,0.13942792115500313,0.01693976672861137,1208,A,XORinacci,900,0,1,0,0,0,0,0,0,1
169,AryaKnight,1737,0.02883991089563317,0.1726519029768001,0.08175372035707783,0.22750900836582783,0.2104099527636964,0.12246781675735291,0.13942792115500313,0.01693976672861137,1208,B,Uniqueness,1500,0,0,1,0,0,0,0,0,0
170,AryaKnight,1737,0.02883991089563317,0.1726519029768001,0.08175372035707783,0.22750900836582783,0.2104099527636964,0.12246781675735291,0.13942792115500313,0.01693976672861137,1208,C,Magic Grid,1800,0,0,0,0,0,1,0,0,1
171,AryaKnight,1737,0.02883991089563317,0.1726519029768001,0.08175372035707783,0.22750900836582783,0.2104099527636964,0.12246781675735291,0.13942792115500313,0.01693976672861137,1208,D,Restore Permutation,1900,0,0,1,1,0,0,0,0,1
172,AryaKnight,1737,0.02883991089563317,0.1726519029768001,0.08175372035707783,0.22750900836582783,0.2104099527636964,0.12246781675735291,0.13942792115500313,0.01693976672861137,1208,E,Let Them Slide,2200,0,0,1,1,0,0,0,0,0
173,AryaKnight,1737,0.02883991089563317,0.1726519029768001,0.08175372035707783,0.22750900836582783,0.2104099527636964,0.12246781675735291,0.13942792115500313,0.01693976672861137,1208,F,Bits And Pieces,2600,0,0,0,0,1,0,0,0,0
174,AryaKnight,1737,0.02883991089563317,0.1726519029768001,0.08175372035707783,0.22750900836582783,0.2104099527636964,0.12246781675735291,0.13942792115500313,0.01693976672861137,1208,G,Polygons,2700,0,1,0,0,0,0,0,0,0
175,AryaKnight,1737,0.02883991089563317,0.1726519029768001,0.08175372035707783,0.22750900836582783,0.2104099527636964,0.12246781675735291,0.13942792115500313,0.01693976672861137,1208,H,Red Blue Tree,3500,0,0,1,1,0,0,0,0,0
176,dimas.kovas,2370,0.02833138943713298,0.24244196740887564,0.06444673479391519,0.13711192793104235,0.21527235140450052,0.15824049761855685,0.13803137534199703,0.016123756063976646,1208,A,XORinacci,900,0,1,0,0,0,0,0,0,1
177,dimas.kovas,2370,0.02833138943713298,0.24244196740887564,0.06444673479391519,0.13711192793104235,0.21527235140450052,0.15824049761855685,0.13803137534199703,0.016123756063976646,1208,B,Uniqueness,1500,0,0,1,0,0,0,0,0,0
178,dimas.kovas,2370,0.02833138943713298,0.24244196740887564,0.06444673479391519,0.13711192793104235,0.21527235140450052,0.15824049761855685,0.13803137534199703,0.016123756063976646,1208,C,Magic Grid,1800,0,0,0,0,0,1,0,0,1
179,dimas.kovas,2370,0.02833138943713298,0.24244196740887564,0.06444673479391519,0.13711192793104235,0.21527235140450052,0.15824049761855685,0.13803137534199703,0.016123756063976646,1208,D,Restore Permutation,1900,0,0,1,1,0,0,0,0,1
180,dimas.kovas,2370,0.02833138943713298,0.24244196740887564,0.06444673479391519,0.13711192793104235,0.21527235140450052,0.15824049761855685,0.13803137534199703,0.016123756063976646,1208,E,Let Them Slide,2200,0,0,1,1,0,0,0,0,0
181,dimas.kovas,2370,0.02833138943713298,0.24244196740887564,0.06444673479391519,0.13711192793104235,0.21527235140450052,0.15824049761855685,0.13803137534199703,0.016123756063976646,1208,F,Bits And Pieces,2600,0,0,0,0,1,0,0,0,0
182,dimas.kovas,2370,0.02833138943713298,0.24244196740887564,0.06444673479391519,0.13711192793104235,0.21527235140450052,0.15824049761855685,0.13803137534199703,0.016123756063976646,1208,G,Polygons,2700,0,1,0,0,0,0,0,0,0
183,dimas.kovas,2370,0.02833138943713298,0.24244196740887564,0.06444673479391519,0.13711192793104235,0.21527235140450052,0.15824049761855685,0.13803137534199703,0.016123756063976646,1208,H,Red Blue Tree,3500,0,0,1,1,0,0,0,0,0
184,lrvideckis,2107,0.04313765097988672,0.16474249016230574,0.10101459609322055,0.21224452181437303,0.20864142910146205,0.12727994057698497,0.11899848087235262,0.02394089039940585,1208,A,XORinacci,900,0,1,0,0,0,0,0,0,1
185,lrvideckis,2107,0.04313765097988672,0.16474249016230574,0.10101459609322055,0.21224452181437303,0.20864142910146205,0.12727994057698497,0.11899848087235262,0.02394089039940585,1208,B,Uniqueness,1500,0,0,1,0,0,0,0,0,1
186,lrvideckis,2107,0.04313765097988672,0.16474249016230574,0.10101459609322055,0.21224452181437303,0.20864142910146205,0.12727994057698497,0.11899848087235262,0.02394089039940585,1208,C,Magic Grid,1800,0,0,0,0,0,1,0,0,0
187,lrvideckis,2107,0.04313765097988672,0.16474249016230574,0.10101459609322055,0.21224452181437303,0.20864142910146205,0.12727994057698497,0.11899848087235262,0.02394089039940585,1208,D,Restore Permutation,1900,0,0,1,1,0,0,0,0,1
188,lrvideckis,2107,0.04313765097988672,0.16474249016230574,0.10101459609322055,0.21224452181437303,0.20864142910146205,0.12727994057698497,0.11899848087235262,0.02394089039940585,1208,E,Let Them Slide,2200,0,0,1,1,0,0,0,0,0
189,lrvideckis,2107,0.04313765097988672,0.16474249016230574,0.10101459609322055,0.21224452181437303,0.20864142910146205,0.12727994057698497,0.11899848087235262,0.02394089039940585,1208,F,Bits And Pieces,2600,0,0,0,0,1,0,0,0,0
190,lrvideckis,2107,0.04313765097988672,0.16474249016230574,0.10101459609322055,0.21224452181437303,0.20864142910146205,0.12727994057698497,0.11899848087235262,0.02394089039940585,1208,G,Polygons,2700,0,1,0,0,0,0,0,0,0
191,lrvideckis,2107,0.04313765097988672,0.16474249016230574,0.10101459609322055,0.21224452181437303,0.20864142910146205,0.12727994057698497,0.11899848087235262,0.02394089039940585,1208,H,Red Blue Tree,3500,0,0,1,1,0,0,0,0,0
192,RedNextCentury,2419,0.06526512634297718,0.1726753784442288,0.09892335796590529,0.18719890232175868,0.26598193632131434,0.07343881276214861,0.10660279445558188,0.029913691386100377,1208,A,XORinacci,900,0,1,0,0,0,0,0,0,1
193,RedNextCentury,2419,0.06526512634297718,0.1726753784442288,0.09892335796590529,0.18719890232175868,0.26598193632131434,0.07343881276214861,0.10660279445558188,0.029913691386100377,1208,B,Uniqueness,1500,0,0,1,0,0,0,0,0,1
194,RedNextCentury,2419,0.06526512634297718,0.1726753784442288,0.09892335796590529,0.18719890232175868,0.26598193632131434,0.07343881276214861,0.10660279445558188,0.029913691386100377,1208,C,Magic Grid,1800,0,0,0,0,0,1,0,0,0
195,RedNextCentury,2419,0.06526512634297718,0.1726753784442288,0.09892335796590529,0.18719890232175868,0.26598193632131434,0.07343881276214861,0.10660279445558188,0.029913691386100377,1208,D,Restore Permutation,1900,0,0,1,1,0,0,0,0,1
196,RedNextCentury,2419,0.06526512634297718,0.1726753784442288,0.09892335796590529,0.18719890232175868,0.26598193632131434,0.07343881276214861,0.10660279445558188,0.029913691386100377,1208,E,Let Them Slide,2200,0,0,1,1,0,0,0,0,0
197,RedNextCentury,2419,0.06526512634297718,0.1726753784442288,0.09892335796590529,0.18719890232175868,0.26598193632131434,0.07343881276214861,0.10660279445558188,0.029913691386100377,1208,F,Bits And Pieces,2600,0,0,0,0,1,0,0,0,0
198,RedNextCentury,2419,0.06526512634297718,0.1726753784442288,0.09892335796590529,0.18719890232175868,0.26598193632131434,0.07343881276214861,0.10660279445558188,0.029913691386100377,1208,G,Polygons,2700,0,1,0,0,0,0,0,0,0
199,RedNextCentury,2419,0.06526512634297718,0.1726753784442288,0.09892335796590529,0.18719890232175868,0.26598193632131434,0.07343881276214861,0.10660279445558188,0.029913691386100377,1208,H,Red Blue Tree,3500,0,0,1,1,0,0,0,0,0
200,Retro3014,2547,0.02230968582614533,0.18608054394934595,0.04572903138068953,0.13578482451272175,0.1793369703765801,0.2021050746002078,0.19013752117331775,0.038516348180992185,1208,A,XORinacci,900,0,1,0,0,0,0,0,0,1
201,Retro3014,2547,0.02230968582614533,0.18608054394934595,0.04572903138068953,0.13578482451272175,0.1793369703765801,0.2021050746002078,0.19013752117331775,0.038516348180992185,1208,B,Uniqueness,1500,0,0,1,0,0,0,0,0,1
202,Retro3014,2547,0.02230968582614533,0.18608054394934595,0.04572903138068953,0.13578482451272175,0.1793369703765801,0.2021050746002078,0.19013752117331775,0.038516348180992185,1208,C,Magic Grid,1800,0,0,0,0,0,1,0,0,0
